"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"812765506","2025-01-01 09:18:41","Spot","Transaction Fee","ETH","-0.00020106",""
"812765506","2025-01-01 09:18:41","Spot","Transaction Spend","BTC","-0.03563289",""
"812765506","2025-01-01 09:18:41","Spot","Transaction Buy","ETH","0.67020000",""
"812765506","2025-01-01 09:18:41","Spot","Transaction Buy","ETH","0.99840000",""
"812765506","2025-01-01 09:18:41","Spot","Transaction Spend","BTC","-0.02391943",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Fee","ETH","-0.00007680",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Fee","ETH","-0.00022791",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Spend","BTC","-0.00913408",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Fee","ETH","-0.00001050",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Buy","ETH","0.75970000",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Spend","BTC","-0.00124880",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Spend","BTC","-0.02710609",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Spend","BTC","-0.00094195",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Buy","ETH","0.25600000",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Buy","ETH","0.02640000",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Buy","ETH","0.03500000",""
"812765506","2025-01-01 09:18:47","Spot","Transaction Fee","ETH","-0.00000792",""
"812765506","2025-01-01 09:42:23","Spot","Transaction Sold","ETH","-2.74570000",""
"812765506","2025-01-01 09:42:23","Spot","Transaction Revenue","BTC","0.09807640",""
"812765506","2025-01-01 09:42:23","Spot","Transaction Fee","BTC","-0.00002942",""
"812765506","2025-01-01 11:08:33","Spot","Transaction Fee","ETH","-0.00030267",""
"812765506","2025-01-01 11:08:33","Spot","Transaction Fee","ETH","-0.00027930",""
"812765506","2025-01-01 11:08:33","Spot","Transaction Spend","BTC","-0.03315291",""
"812765506","2025-01-01 11:08:33","Spot","Transaction Spend","BTC","-0.03591684",""
"812765506","2025-01-01 11:08:33","Spot","Transaction Buy","ETH","0.93100000",""
"812765506","2025-01-01 11:08:33","Spot","Transaction Buy","ETH","1.00890000",""
"812765506","2025-01-01 11:12:29","Spot","Transaction Revenue","BTC","0.06917839",""
"812765506","2025-01-01 11:12:29","Spot","Transaction Fee","BTC","-0.00002075",""
"812765506","2025-01-01 11:12:29","Spot","Transaction Sold","ETH","-1.93940000",""
"812765506","2025-01-02 00:51:35","Spot","Simple Earn Locked Rewards","POL","0.00049180","Binance Earn"
"812765506","2025-01-02 03:54:44","Spot","Transaction Fee","ETH","-0.00035268",""
"812765506","2025-01-02 03:54:44","Spot","Transaction Buy","ETH","1.17560000",""
"812765506","2025-01-02 03:54:44","Spot","Transaction Spend","BTC","-0.04196892",""
"812765506","2025-01-02 04:00:10","Spot","Transaction Fee","ETH","-0.00002340",""
"812765506","2025-01-02 04:00:10","Spot","Transaction Spend","BTC","-0.00278148",""
"812765506","2025-01-02 04:00:10","Spot","Transaction Fee","ETH","-0.00000216",""
"812765506","2025-01-02 04:00:10","Spot","Transaction Buy","ETH","0.00720000",""
"812765506","2025-01-02 04:00:10","Spot","Transaction Fee","ETH","-0.00032058",""
"812765506","2025-01-02 04:00:10","Spot","Transaction Buy","ETH","1.06860000",""
"812765506","2025-01-02 04:00:10","Spot","Transaction Buy","ETH","0.07800000",""
"812765506","2025-01-02 04:00:10","Spot","Transaction Spend","BTC","-0.00025675",""
"812765506","2025-01-02 04:00:10","Spot","Transaction Spend","BTC","-0.03810627",""
"812765506","2025-01-02 06:45:04","Spot","Transaction Sold","ETH","-0.14700000",""
"812765506","2025-01-02 06:45:04","Spot","Transaction Revenue","BTC","0.00524643",""
"812765506","2025-01-02 06:45:04","Spot","Transaction Fee","BTC","-0.00000157",""
"812765506","2025-01-02 06:46:06","Spot","Transaction Revenue","BTC","0.00214140",""
"812765506","2025-01-02 06:46:06","Spot","Transaction Sold","ETH","-0.06000000",""
"812765506","2025-01-02 06:46:06","Spot","Transaction Fee","BTC","-6.4E-7",""
"812765506","2025-01-02 06:46:59","Spot","Transaction Sold","ETH","-0.40000000",""
"812765506","2025-01-02 06:46:59","Spot","Transaction Fee","BTC","-0.00000428",""
"812765506","2025-01-02 06:46:59","Spot","Transaction Revenue","BTC","0.01427600",""
"812765506","2025-01-02 06:47:02","Spot","Transaction Fee","BTC","-6.4E-7",""
"812765506","2025-01-02 06:47:02","Spot","Transaction Sold","ETH","-0.06000000",""
"812765506","2025-01-02 06:47:02","Spot","Transaction Revenue","BTC","0.00214140",""
"812765506","2025-01-02 06:47:19","Spot","Transaction Revenue","BTC","0.05930607",""
"812765506","2025-01-02 06:47:19","Spot","Transaction Sold","ETH","-1.66170000",""
"812765506","2025-01-02 06:47:19","Spot","Transaction Fee","BTC","-0.00001779",""
"812765506","2025-01-02 07:40:23","Spot","Transaction Buy","ETH","0.30960000",""
"812765506","2025-01-02 07:40:23","Spot","Transaction Buy","ETH","0.76290000",""
"812765506","2025-01-02 07:40:23","Spot","Transaction Fee","ETH","-0.00022887",""
"812765506","2025-01-02 07:40:23","Spot","Transaction Fee","ETH","-0.00002202",""
"812765506","2025-01-02 07:40:23","Spot","Transaction Fee","ETH","-0.00009288",""
"812765506","2025-01-02 07:40:23","Spot","Transaction Spend","BTC","-0.01104033",""
"812765506","2025-01-02 07:40:23","Spot","Transaction Buy","ETH","0.07340000",""
"812765506","2025-01-02 07:40:23","Spot","Transaction Spend","BTC","-0.00261744",""
"812765506","2025-01-02 07:40:23","Spot","Transaction Spend","BTC","-0.02720501",""
"812765506","2025-01-02 07:57:44","Spot","Transaction Fee","BTC","-0.00000577",""
"812765506","2025-01-02 07:57:44","Spot","Transaction Revenue","BTC","0.01922626",""
"812765506","2025-01-02 07:57:44","Spot","Transaction Sold","ETH","-0.53840000",""
"812765506","2025-01-02 08:31:18","Spot","Transaction Buy","ETH","0.20650000",""
"812765506","2025-01-02 08:31:18","Spot","Transaction Spend","BTC","-0.00737411",""
"812765506","2025-01-02 08:31:18","Spot","Transaction Fee","ETH","-0.00006195",""
"812765506","2025-01-02 08:31:19","Spot","Transaction Spend","BTC","-0.02114746",""
"812765506","2025-01-02 08:31:19","Spot","Transaction Fee","ETH","-0.00017766",""
"812765506","2025-01-02 08:31:19","Spot","Transaction Buy","ETH","0.59220000",""
"812765506","2025-01-02 08:33:12","Spot","Transaction Spend","BTC","-0.03348660",""
"812765506","2025-01-02 08:33:12","Spot","Transaction Buy","ETH","0.93800000",""
"812765506","2025-01-02 08:33:12","Spot","Transaction Fee","ETH","-0.00028140",""
"812765506","2025-01-02 10:42:20","Spot","Transaction Spend","BTC","-0.00614608",""
"812765506","2025-01-02 10:42:20","Spot","Transaction Spend","BTC","-0.00085083",""
"812765506","2025-01-02 10:42:20","Spot","Transaction Spend","BTC","-0.03101760",""
"812765506","2025-01-02 10:42:20","Spot","Transaction Fee","ETH","-0.00025920",""
"812765506","2025-01-02 10:42:20","Spot","Transaction Buy","ETH","0.86400000",""
"812765506","2025-01-02 10:42:20","Spot","Transaction Buy","ETH","0.02370000",""
"812765506","2025-01-02 10:42:20","Spot","Transaction Fee","ETH","-0.00005136",""
"812765506","2025-01-02 10:42:20","Spot","Transaction Fee","ETH","-0.00000711",""
"812765506","2025-01-02 10:42:20","Spot","Transaction Buy","ETH","0.17120000",""
"812765506","2025-01-02 12:46:59","Spot","Transaction Sold","ETH","-1.08860000",""
"812765506","2025-01-02 12:46:59","Spot","Transaction Revenue","BTC","0.03911339",""
"812765506","2025-01-02 12:46:59","Spot","Transaction Fee","BTC","-0.00001173",""
"812765506","2025-01-02 12:52:56","Spot","Transaction Fee","ETH","-0.00003897",""
"812765506","2025-01-02 12:52:56","Spot","Transaction Spend","BTC","-0.00466211",""
"812765506","2025-01-02 12:52:56","Spot","Transaction Buy","ETH","0.12990000",""
"812765506","2025-01-02 12:53:02","Spot","Transaction Buy","ETH","0.31810000",""
"812765506","2025-01-02 12:53:02","Spot","Transaction Spend","BTC","-0.01141660",""
"812765506","2025-01-02 12:53:02","Spot","Transaction Fee","ETH","-0.00009543",""
"812765506","2025-01-02 12:53:28","Spot","Transaction Buy","ETH","0.01180000",""
"812765506","2025-01-02 12:53:28","Spot","Transaction Spend","BTC","-0.00042350",""
"812765506","2025-01-02 12:53:28","Spot","Transaction Fee","ETH","-0.00000354",""
"812765506","2025-01-02 12:54:19","Spot","Transaction Fee","ETH","-0.00001728",""
"812765506","2025-01-02 12:54:19","Spot","Transaction Buy","ETH","0.05760000",""
"812765506","2025-01-02 12:54:19","Spot","Transaction Spend","BTC","-0.00206726",""
"812765506","2025-01-02 12:55:02","Spot","Transaction Fee","ETH","-0.00017163",""
"812765506","2025-01-02 12:55:02","Spot","Transaction Buy","ETH","0.57210000",""
"812765506","2025-01-02 12:55:02","Spot","Transaction Spend","BTC","-0.02053266",""
"812765506","2025-01-02 13:03:20","Spot","Transaction Fee","BTC","-0.00000325",""
"812765506","2025-01-02 13:03:20","Spot","Transaction Revenue","BTC","0.01083834",""
"812765506","2025-01-02 13:03:20","Spot","Transaction Sold","ETH","-0.30140000",""
"812765506","2025-01-02 13:03:21","Spot","Transaction Fee","BTC","-0.00000120",""
"812765506","2025-01-02 13:03:21","Spot","Transaction Sold","ETH","-0.11120000",""
"812765506","2025-01-02 13:03:21","Spot","Transaction Revenue","BTC","0.00399875",""
"812765506","2025-01-02 13:03:24","Spot","Transaction Revenue","BTC","0.01575048",""
"812765506","2025-01-02 13:03:24","Spot","Transaction Sold","ETH","-0.43800000",""
"812765506","2025-01-02 13:03:24","Spot","Transaction Fee","BTC","-0.00000473",""
"812765506","2025-01-02 13:07:34","Spot","Transaction Fee","ETH","-0.00005139",""
"812765506","2025-01-02 13:07:34","Spot","Transaction Buy","ETH","0.17130000",""
"812765506","2025-01-02 13:07:34","Spot","Transaction Spend","BTC","-0.00614967",""
"812765506","2025-01-02 13:10:33","Spot","Transaction Spend","BTC","-0.02442995",""
"812765506","2025-01-02 13:10:33","Spot","Transaction Buy","ETH","0.68050000",""
"812765506","2025-01-02 13:10:33","Spot","Transaction Fee","ETH","-0.00020415",""
"812765506","2025-01-03 00:51:34","Spot","Simple Earn Locked Rewards","POL","0.00049180","Binance Earn"
"812765506","2025-01-03 09:07:59","Spot","Transaction Revenue","BTC","0.06075069",""
"812765506","2025-01-03 09:07:59","Spot","Transaction Fee","BTC","-0.00001823",""
"812765506","2025-01-03 09:07:59","Spot","Transaction Sold","ETH","-1.70170000",""
"812765506","2025-01-03 12:40:05","Spot","Transaction Fee","BTC","-0.00000601",""
"812765506","2025-01-03 12:40:05","Spot","Transaction Revenue","BTC","0.02003613",""
"812765506","2025-01-03 12:40:05","Spot","Transaction Sold","ETH","-0.55920000",""
"812765506","2025-01-03 13:58:42","Spot","Transaction Sold","ETH","-1.14250000",""
"812765506","2025-01-03 13:58:42","Spot","Transaction Fee","BTC","-0.00001236",""
"812765506","2025-01-03 13:58:42","Spot","Transaction Revenue","BTC","0.04120997",""
"812765506","2025-01-03 14:11:11","Spot","Transaction Buy","ETH","0.01320000",""
"812765506","2025-01-03 14:11:11","Spot","Transaction Fee","ETH","-0.00000396",""
"812765506","2025-01-03 14:11:11","Spot","Transaction Spend","BTC","-0.00047652",""
"812765506","2025-01-03 14:11:11","Spot","Transaction Buy","ETH","0.27720000",""
"812765506","2025-01-03 14:11:11","Spot","Transaction Spend","BTC","-0.01191661",""
"812765506","2025-01-03 14:11:11","Spot","Transaction Spend","BTC","-0.01000692",""
"812765506","2025-01-03 14:11:11","Spot","Transaction Buy","ETH","0.33010000",""
"812765506","2025-01-03 14:11:11","Spot","Transaction Fee","ETH","-0.00008316",""
"812765506","2025-01-03 14:11:11","Spot","Transaction Fee","ETH","-0.00009903",""
"812765506","2025-01-03 14:12:15","Spot","Transaction Spend","BTC","-0.01829548",""
"812765506","2025-01-03 14:12:15","Spot","Transaction Fee","ETH","-0.00015204",""
"812765506","2025-01-03 14:12:15","Spot","Transaction Buy","ETH","0.50680000",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Fee","BTC","-0.00000139",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Sold","ETH","-0.25700000",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Fee","BTC","-0.00000219",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Sold","ETH","-0.20200000",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Revenue","BTC","0.01509511",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Fee","BTC","-0.00000453",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Revenue","BTC","0.00462825",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Sold","ETH","-0.41780000",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Fee","BTC","-0.00000120",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Revenue","BTC","0.00400320",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Revenue","BTC","0.00729826",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Revenue","BTC","0.00928541",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Sold","ETH","-0.11080000",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Sold","ETH","-0.12810000",""
"812765506","2025-01-03 14:15:21","Spot","Transaction Fee","BTC","-0.00000279",""
"812765506","2025-01-03 14:26:27","Spot","Transaction Fee","BTC","-3E-8",""
"812765506","2025-01-03 14:26:27","Spot","Transaction Revenue","BTC","0.00010845",""
"812765506","2025-01-03 14:26:27","Spot","Transaction Sold","ETH","-0.00300000",""
"812765506","2025-01-03 14:26:27","Spot","Transaction Sold","ETH","-0.00310000",""
"812765506","2025-01-03 14:26:27","Spot","Transaction Revenue","BTC","0.00018798",""
"812765506","2025-01-03 14:26:27","Spot","Transaction Fee","BTC","-3E-8",""
"812765506","2025-01-03 14:26:27","Spot","Transaction Revenue","BTC","0.00011206",""
"812765506","2025-01-03 14:26:27","Spot","Transaction Sold","ETH","-0.00520000",""
"812765506","2025-01-03 14:26:27","Spot","Transaction Fee","BTC","-6E-8",""
"812765506","2025-01-03 19:06:54","Spot","Transaction Buy","ETH","0.86930000",""
"812765506","2025-01-03 19:06:54","Spot","Transaction Spend","BTC","-0.03180768",""
"812765506","2025-01-03 19:06:54","Spot","Transaction Fee","ETH","-0.00026079",""
"812765506","2025-01-03 19:08:00","Spot","Transaction Buy","ETH","1.23200000",""
"812765506","2025-01-03 19:08:00","Spot","Transaction Fee","ETH","-0.00036960",""
"812765506","2025-01-03 19:08:00","Spot","Transaction Spend","BTC","-0.04507888",""
"812765506","2025-01-03 19:21:45","Spot","Transaction Buy","ETH","0.62770000",""
"812765506","2025-01-03 19:21:45","Spot","Transaction Fee","ETH","-0.00018831",""
"812765506","2025-01-03 19:21:45","Spot","Transaction Spend","BTC","-0.02299265",""
"812765506","2025-01-03 19:22:03","Spot","Transaction Fee","ETH","-0.00018087",""
"812765506","2025-01-03 19:22:03","Spot","Transaction Buy","ETH","0.60290000",""
"812765506","2025-01-03 19:22:03","Spot","Transaction Spend","BTC","-0.02209025",""
"812765506","2025-01-03 19:25:58","Spot","Transaction Revenue","BTC","0.06103691",""
"812765506","2025-01-03 19:25:58","Spot","Transaction Sold","ETH","-1.66540000",""
"812765506","2025-01-03 19:25:58","Spot","Transaction Fee","BTC","-0.00001831",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Spend","BTC","-0.00441266",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Fee","ETH","-0.00009123",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Buy","ETH","0.30410000",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Fee","ETH","-0.00003612",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Fee","ETH","-0.00001041",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Spend","BTC","-0.01382804",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Fee","ETH","-0.00011319",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Fee","ETH","-0.00024852",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Buy","ETH","0.03470000",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Buy","ETH","0.12040000",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Spend","BTC","-0.01114526",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Buy","ETH","0.37730000",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Buy","ETH","0.82840000",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Spend","BTC","-0.00127175",""
"812765506","2025-01-03 19:32:12","Spot","Transaction Spend","BTC","-0.03036086",""
"812765506","2025-01-03 19:39:04","Spot","Transaction Revenue","BTC","0.05944299",""
"812765506","2025-01-03 19:39:04","Spot","Transaction Sold","ETH","-0.04520000",""
"812765506","2025-01-03 19:39:04","Spot","Transaction Fee","BTC","-0.00001783",""
"812765506","2025-01-03 19:39:04","Spot","Transaction Revenue","BTC","0.00165884",""
"812765506","2025-01-03 19:39:04","Spot","Transaction Sold","ETH","-1.61970000",""
"812765506","2025-01-03 19:39:04","Spot","Transaction Fee","BTC","-5.0E-7",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Buy","ETH","0.03850000",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Buy","ETH","1.14340000",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Fee","ETH","-0.00034302",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Spend","BTC","-0.01748755",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Spend","BTC","-0.00141295",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Spend","BTC","-0.00011377",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Fee","ETH","-0.00001155",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Spend","BTC","-0.04196278",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Buy","ETH","0.47650000",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Spend","BTC","-0.00010643",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Buy","ETH","0.00310000",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Fee","ETH","-8.7E-7",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Fee","ETH","-0.00014295",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Fee","ETH","-9.3E-7",""
"812765506","2025-01-03 19:43:50","Spot","Transaction Buy","ETH","0.00290000",""
"812765506","2025-01-03 19:50:04","Spot","Transaction Sold","ETH","-1.63110000",""
"812765506","2025-01-03 19:50:04","Spot","Transaction Revenue","BTC","0.05986137",""
"812765506","2025-01-03 19:50:04","Spot","Transaction Fee","BTC","-0.00001796",""
"812765506","2025-01-03 19:51:59","Spot","Transaction Spend","BTC","-0.00331220",""
"812765506","2025-01-03 19:51:59","Spot","Transaction Buy","ETH","0.09030000",""
"812765506","2025-01-03 19:51:59","Spot","Transaction Fee","ETH","-0.00002709",""
"812765506","2025-01-03 19:52:34","Spot","Transaction Spend","BTC","-0.05653121",""
"812765506","2025-01-03 19:52:34","Spot","Transaction Buy","ETH","1.54120000",""
"812765506","2025-01-03 19:52:34","Spot","Transaction Fee","ETH","-0.00046236",""
"812765506","2025-01-03 20:06:17","Spot","Transaction Revenue","BTC","0.05989399",""
"812765506","2025-01-03 20:06:17","Spot","Transaction Sold","ETH","-1.63110000",""
"812765506","2025-01-03 20:06:17","Spot","Transaction Fee","BTC","-0.00001797",""
"812765506","2025-01-03 20:09:11","Spot","Transaction Fee","ETH","-0.00030936",""
"812765506","2025-01-03 20:09:11","Spot","Transaction Buy","ETH","1.03120000",""
"812765506","2025-01-03 20:09:11","Spot","Transaction Spend","BTC","-0.03784504",""
"812765506","2025-01-03 20:09:14","Spot","Transaction Fee","ETH","-0.00005490",""
"812765506","2025-01-03 20:09:14","Spot","Transaction Spend","BTC","-0.00671610",""
"812765506","2025-01-03 20:09:14","Spot","Transaction Buy","ETH","0.18300000",""
"812765506","2025-01-03 20:09:18","Spot","Transaction Fee","ETH","-0.00000267",""
"812765506","2025-01-03 20:09:18","Spot","Transaction Buy","ETH","0.00890000",""
"812765506","2025-01-03 20:09:18","Spot","Transaction Spend","BTC","-0.00032663",""
"812765506","2025-01-03 20:09:42","Spot","Transaction Buy","ETH","0.40840000",""
"812765506","2025-01-03 20:09:42","Spot","Transaction Spend","BTC","-0.01498828",""
"812765506","2025-01-03 20:09:42","Spot","Transaction Fee","ETH","-0.00012252",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00000368",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.07000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00366600",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00000110",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.07000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00586560",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00458250",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00000110",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00549900",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-7.7E-7",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.10000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.33500000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00366600",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.01228110",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00000176",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-9.9E-7",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-5.5E-7",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00256620",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00366600",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.15000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00439920",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00219960",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.16000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.15000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00256620",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00000165",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.15000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-2.2E-7",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.40000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.06000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00366600",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.10000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00000132",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.05000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-7.7E-7",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.01466400",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00000165",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.02000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.03587914",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.09000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.10000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00000165",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.97870000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.12500000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00183300",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00000110",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00329940",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00073320",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.12000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00001076",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Revenue","BTC","0.00549900",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Sold","ETH","-0.10000000",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-0.00000440",""
"812765506","2025-01-03 20:11:30","Spot","Transaction Fee","BTC","-6.6E-7",""
